N1,N2,T_split,MigRate,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
150000,5000,6315,0,0.13256405724831954,0.10128911999999837,0.4112,0.1579,0.10108538775509938,0.05407020408163257,0.370595578299461,1.9539013078605982
150000,5000,7495,0,0.14139317784139993,0.09236487999999836,0.3964,0.1705,0.09504138775509975,0.04392057142857205,0.2709652823107791,0.5631546431336689
150000,5000,8849,0,0.1358316177815707,0.0993326399999989,0.3883,0.1608,0.09485583673469151,0.05629355102040868,0.3452132337872787,2.0794139594927685
150000,5000,5399,0,0.08977831362127409,0.10268239999999844,0.4219,0.2258,0.10113820408163007,0.07038979591836719,0.2703133555770333,1.4515062259862823
150000,5000,9418,0,0.23379768626899378,0.10061783999999853,0.397,0.1031,0.09908595918367097,0.025883673469387913,0.43224849326764847,0.45528147639959765
150000,5000,10120,0,0.18120956153762302,0.09879047999999924,0.38,0.0828,0.09706751020407937,0.039891591836734304,0.5283216202350978,4.230680925800781
150000,5000,9123,0,0.1000294178117167,0.0943807199999992,0.3487,0.1628,0.09160563265305932,0.06282636734693905,0.6475266679888445,2.666872733504176
150000,5000,9757,0,0.16271426491038865,0.09772631999999924,0.396,0.1388,0.09793902040816058,0.04280897959183643,0.39505117079869995,1.3959098672890282
150000,5000,9443,0,0.3464154580758776,0.09863399999999792,0.396,0.0002,0.09574710204081378,1.1836734693877552e-05,0.30419322948162225,-1.3111265291648486
150000,5000,6457,0,0.10452201195826194,0.10046119999999846,0.4099,0.1834,0.10203502040816062,0.06086040816326513,0.4214225278946694,1.7808185199132949
150000,5000,6634,0,0.0895012206499507,0.09419039999999837,0.3835,0.145,0.09338775510203857,0.06404253061224534,0.33256127110796835,3.580247006124102
150000,5000,5998,0,0.11183385160414339,0.10017007999999848,0.4005,0.1753,0.0960045714285694,0.0640331428571429,0.270154467217345,2.3288951946200616
150000,5000,5878,0,0.0678893156577337,0.10092791999999898,0.4154,0.2096,0.09964759183673198,0.07654293877551094,0.27298040420403613,2.3280900639819246
150000,5000,8762,0,0.24052257261518184,0.09783143999999876,0.3919,0.0881,0.09606791836734435,0.02372155102040829,0.359149035335105,0.7529929281853173
150000,5000,8076,0,0.11478099373520934,0.08905015999999846,0.3856,0.1659,0.08905379591836535,0.052371102040817574,0.12630453340829423,1.515420179629698
150000,5000,7261,0,0.306894875172785,0.10016175999999849,0.3889,0.1535,0.0937785306122424,0.012462040816326573,0.2935569217114689,-2.329016121446929
150000,5000,9256,0,0.3539646356494537,0.10888591999999812,0.3854,0.0063,0.10114097959183396,0.0027674285714285665,0.64307036901778,3.3799411861461097
150000,5000,8527,0,0.13923218821844374,0.09532647999999823,0.3947,0.0963,0.0955056326530593,0.048545714285714546,0.3072221613815728,4.59853786256019
